dNdS_group,FBID,Gene_Name,omega,ProteinLength,Mean_expression,Male_expression,Female_expression
Gene_group_02,FBgn0035179,CG12038,0.02802,407,0.9174476666666685,1.34790466666667,0.486990666666667
Gene_group_02,FBgn0085486,CG34457,0.02804,308,5.030793000000001,9.75256966666667,0.309016333333333
Gene_group_02,FBgn0052318,CG32318,0.02806,164,1.7687101666666665,0.365806333333333,3.171614
Gene_group_02,FBgn0034925,CG5339,0.02809,305,9.986281333333334,5.24014566666667,14.732417
Gene_group_02,FBgn0039723,CG15522,0.0281,173,0.5032696666666665,0.781236,0.225303333333333
Gene_group_02,FBgn0015774,NetB,0.0281,793,2.227433833333335,3.01474566666667,1.440122
Gene_group_02,FBgn0003511,Sry-beta,0.02814,356,4.59488583333333,2.67296333333333,6.51680833333333
Gene_group_02,FBgn0029176,eEF1gamma,0.02815,431,204.463593833333,117.284375333333,291.642812333333
Gene_group_02,FBgn0026415,Idgf4,0.02815,442,91.68087233333335,111.46154,71.9002046666667
Gene_group_02,FBgn0028421,Kap3,0.02815,1038,6.034565499999999,4.22825166666667,7.84087933333333
Gene_group_02,FBgn0024921,Tnpo,0.02815,893,22.19303133333335,11.4386986666667,32.947364
Gene_group_02,FBgn0021944,Coprox,0.02816,390,5.793920666666665,5.472844,6.11499733333333
Gene_group_02,FBgn0029175,sotv,0.02816,717,4.825948166666665,3.64038233333333,6.011514
Gene_group_02,FBgn0003300,run,0.02816,510,0.1386255,0.124052,0.153199
Gene_group_02,FBgn0262018,CadN2,0.02816,1799,0.8211864999999985,1.32698033333333,0.315392666666667
Gene_group_02,FBgn0260486,Ziz,0.02818,2298,8.355254666666665,9.11593433333333,7.594575
Gene_group_02,FBgn0038755,Hs6st,0.02821,462,6.183502166666665,5.34324633333333,7.023758
Gene_group_02,FBgn0283478,und,0.02822,448,44.7393756666667,36.1250586666667,53.3536926666667
Gene_group_02,FBgn0039152,Root,0.02823,2048,3.234288833333335,4.46355466666667,2.005023
Gene_group_02,FBgn0054001,CG34001,0.02824,149,3.833269,2.027941,5.638597
Gene_group_02,FBgn0053169,CG33169,0.02828,58,16.92942083333335,15.103923,18.7549186666667
Gene_group_02,FBgn0036273,INPP5E,0.02828,747,3.2458025,3.10538166666667,3.38622333333333
Gene_group_02,FBgn0265434,zip,0.02829,2056,26.155845,20.6694793333333,31.6422106666667
Gene_group_02,FBgn0037460,sowi,0.0283,217,18.697873999999985,37.3303493333333,0.0653986666666667
Gene_group_02,FBgn0030066,Uros1,0.02831,277,4.1306376666666695,3.87216066666667,4.38911466666667
Gene_group_02,FBgn0035027,CG3511,0.02835,637,3.415973,1.51185333333333,5.32009266666667
Gene_group_02,FBgn0261976,Psf2,0.02837,203,6.29933816666667,4.53274466666667,8.06593166666667
Gene_group_02,FBgn0032880,TM9SF2,0.02839,659,27.662021,25.8545803333333,29.4694616666667
Gene_group_02,FBgn0086694,Bre1,0.02839,1044,9.117131166666665,3.67415533333333,14.560107
Gene_group_02,FBgn0261456,hpo,0.0284,669,8.771581166666685,5.31496966666667,12.2281926666667
Gene_group_02,FBgn0019925,Surf4,0.02842,270,30.142442499999998,24.7271023333333,35.5577826666667
Gene_group_02,FBgn0015399,kek1,0.02843,880,3.7958109999999996,3.99668366666667,3.59493833333333
Gene_group_02,FBgn0033465,Etf-QO,0.02844,604,28.5818718333333,31.7183823333333,25.4453613333333
Gene_group_02,FBgn0283461,Drs,0.02844,70,330.334655666667,185.870503666667,474.798807666667
Gene_group_02,FBgn0045073,Stim,0.02844,570,30.704607,25.7622146666667,35.6469993333333
Gene_group_02,FBgn0003254,rib,0.02846,680,0.9392728333333316,0.647643333333333,1.23090233333333
Gene_group_02,FBgn0000084,AnxB10,0.02846,321,22.34944216666665,23.5964953333333,21.102389
Gene_group_02,FBgn0035600,Cyt-c1,0.02846,307,122.16686583333299,136.204531333333,108.129200333333
Gene_group_02,FBgn0261862,whd,0.02847,782,44.8784223333333,48.3725293333333,41.3843153333333
Gene_group_02,FBgn0263030,CG43325,0.02851,157,0.772718833333335,1.33981366666667,0.205624
Gene_group_02,FBgn0039632,Cul5,0.02861,852,5.961863166666665,3.752649,8.17107733333333
Gene_group_02,FBgn0024330,MED6,0.02862,249,4.299929333333335,2.53573666666667,6.064122
Gene_group_02,FBgn0033879,Echs1,0.02862,295,41.43878366666665,34.3733953333333,48.504172
Gene_group_02,FBgn0014868,Ost48,0.02863,449,20.26871533333335,17.9195946666667,22.617836
Gene_group_02,FBgn0032061,CG9314,0.02864,506,20.15342616666667,40.02609,0.280762333333333
Gene_group_02,FBgn0039277,Nepl16,0.02866,752,2.1031675,3.250082,0.956253
Gene_group_02,FBgn0033246,ACC,0.02866,2482,72.95701466666665,93.685646,52.2283833333333
Gene_group_02,FBgn0035504,Teh4,0.02867,524,0.841795833333335,1.30510466666667,0.378487
Gene_group_02,FBgn0024361,Tsp2A,0.02871,244,12.224087,10.5279863333333,13.9201876666667
Gene_group_02,FBgn0032246,Wdfy2,0.02872,408,21.59828766666665,17.359127,25.8374483333333
Gene_group_02,FBgn0037760,FBXO11,0.02875,1182,11.258478,6.931178,15.585778
Gene_group_02,FBgn0064117,SLIRP1,0.02876,90,24.550055166666652,21.4814543333333,27.618656
Gene_group_02,FBgn0031799,Pez,0.02877,1252,4.928307,1.94359466666667,7.91301933333333
Gene_group_02,FBgn0030289,GCS1,0.02877,849,6.387459,4.86477,7.910148
Gene_group_02,FBgn0040797,CG13066,0.02877,93,NA,NA,NA
Gene_group_02,FBgn0040384,CG32795,0.02879,387,16.182756,13.5095536666667,18.8559583333333
Gene_group_02,FBgn0032689,CG10413,0.02882,941,12.56697383333335,10.287336,14.8466116666667
Gene_group_02,FBgn0035696,Best2,0.02883,809,9.798860333333336,10.826881,8.77083966666667
Gene_group_02,FBgn0040899,CG17776,0.02885,70,30.44027983333335,20.27768,40.6028796666667
Gene_group_02,FBgn0039241,CG11089,0.02886,590,22.90430933333335,20.595295,25.2133236666667
Gene_group_02,FBgn0035477,CG14982,0.02888,773,0.7060315,1.171056,0.241007
Gene_group_02,FBgn0001987,Gli,0.02889,956,5.595071333333335,6.196607,4.99353566666667
Gene_group_02,FBgn0038402,Fer2,0.02892,283,0.2328615,0.170081666666667,0.295641333333333
Gene_group_02,FBgn0043576,PGRP-SC1a,0.02894,185,14.365544166666652,10.0468113333333,18.684277
Gene_group_02,FBgn0038902,CG6800,0.02895,302,0.1280651666666665,0.177694333333333,0.078436
Gene_group_02,FBgn0024995,CG2680,0.02898,305,13.405476333333315,19.7226583333333,7.08829433333333
Gene_group_02,FBgn0037637,IscU,0.02899,154,72.35670133333335,99.726514,44.9868886666667
Gene_group_02,FBgn0028325,Pdha,0.029,443,64.70598266666666,71.3292283333333,58.082737
Gene_group_02,FBgn0020764,Alas,0.02903,539,36.1016418333333,52.1854093333333,20.0178743333333
Gene_group_02,FBgn0263352,Unr,0.02904,1057,23.602198666666652,15.5640303333333,31.640367
Gene_group_02,FBgn0034172,CG6665,0.02906,349,4.7819051666666645,5.03604333333333,4.527767
Gene_group_02,FBgn0035592,CG10674,0.02909,108,25.04932116666665,20.2850963333333,29.813546
Gene_group_02,FBgn0033043,Or42b,0.02912,399,0.0754031666666665,0.100263333333333,0.050543
Gene_group_02,FBgn0001977,CIAPIN1,0.02914,248,12.805102666666684,16.7230556666667,8.88714966666667
Gene_group_02,FBgn0037963,Cad87A,0.02915,1975,7.330951166666685,3.56447166666667,11.0974306666667
Gene_group_02,FBgn0001084,fy,0.02919,416,2.3162426666666702,1.27247566666667,3.36000966666667
Gene_group_02,FBgn0021795,Tapdelta,0.02921,166,33.8266735,26.3015343333333,41.3518126666667
Gene_group_02,FBgn0039789,CG9717,0.02925,638,4.294128666666666,4.94521,3.64304733333333
Gene_group_02,FBgn0026479,Drp1,0.02925,735,16.91394566666665,16.4833773333333,17.344514
Gene_group_02,FBgn0263260,sel,0.02926,189,18.3437165,18.1021093333333,18.5853236666667
Gene_group_02,FBgn0032509,CG6523,0.02927,216,22.178844333333352,16.1187546666667,28.238934
Gene_group_02,FBgn0038839,Ktl,0.02928,228,3.96320816666667,6.08416166666667,1.84225466666667
Gene_group_02,FBgn0034488,Hacl,0.0293,568,13.8498825,8.546254,19.153511
Gene_group_02,FBgn0039862,kek6,0.02935,843,1.2792223333333315,1.71472933333333,0.843715333333333
Gene_group_02,FBgn0024698,Cpsf160,0.02935,1455,6.706071333333315,2.64112933333333,10.7710133333333
Gene_group_02,FBgn0053519,Unc-89,0.02935,4218,16.7330905,24.441755,9.024426
Gene_group_02,FBgn0031571,bark,0.02937,3123,4.2475653333333305,4.44615133333333,4.04897933333333
Gene_group_02,FBgn0000492,Dr,0.02939,515,1.6535225000000016,2.65474866666667,0.652296333333333
Gene_group_02,FBgn0033791,Drl-2,0.02939,648,0.535724833333333,0.792832333333333,0.278617333333333
Gene_group_02,FBgn0039429,CG14238,0.02942,523,NA,NA,NA
Gene_group_02,FBgn0034267,CG4984,0.02942,447,2.7554115,3.586029,1.924794
Gene_group_02,FBgn0038438,Der-2,0.02943,261,13.3063578333333,11.8633973333333,14.7493183333333
Gene_group_02,FBgn0032029,CG17292,0.02945,340,30.74917833333335,34.7378396666667,26.760517
Gene_group_02,FBgn0031443,Prosbeta4R2,0.02947,210,NA,NA,NA
Gene_group_02,FBgn0038452,CG14905,0.0295,473,0.12330699999999986,0.152795333333333,0.0938186666666667
Gene_group_02,FBgn0039742,CG15528,0.02954,227,2.2633773333333336,3.876672,0.650082666666667
Gene_group_02,FBgn0261274,Ero1L,0.02954,483,12.59882183333335,11.5773226666667,13.620321
Gene_group_02,FBgn0085369,Drgx,0.02955,587,0.910674,1.203942,0.617406
Gene_group_02,FBgn0036255,Atg12,0.02957,111,9.2289045,9.49350633333333,8.96430266666667
Gene_group_02,FBgn0033257,sand,0.02961,395,1.147559333333335,1.04788366666667,1.247235
Gene_group_02,FBgn0038595,CG7142,0.02962,334,1.0271984999999986,1.17537833333333,0.879018666666667
Gene_group_02,FBgn0039425,Ald2,0.02962,364,8.928422500000018,17.8328886666667,0.0239563333333333
Gene_group_02,FBgn0039735,Nph,0.02962,156,96.65950833333315,22.6474823333333,170.671534333333
Gene_group_02,FBgn0030026,sni,0.02967,247,9.428053999999985,6.07984566666667,12.7762623333333
Gene_group_02,FBgn0024245,dnt,0.02968,584,2.599573,1.72295633333333,3.47618966666667
Gene_group_02,FBgn0037972,CG10005,0.02968,231,0.47908216666666703,0.384203666666667,0.573960666666667
Gene_group_02,FBgn0034264,Dlish,0.02968,355,0.9370183333333335,1.513089,0.360947666666667
Gene_group_02,FBgn0031456,Tnpo-SR,0.02968,932,3.1125328333333346,1.916649,4.30841666666667
Gene_group_02,FBgn0260743,GC1,0.02969,321,15.438386166666664,7.99439833333333,22.882374
Gene_group_02,FBgn0040308,Jafrac2,0.02974,242,15.6254545,18.2667463333333,12.9841626666667
Gene_group_02,FBgn0015245,Hsp60A,0.02975,573,65.678124,38.2493423333333,93.1069056666667
Gene_group_02,FBgn0031064,CG12531,0.02977,812,2.12772683333333,3.11866933333333,1.13678433333333
Gene_group_02,FBgn0051216,Naam,0.02978,357,3.805325,4.27662766666667,3.33402233333333
Gene_group_02,FBgn0039141,spas,0.02978,758,7.924272499999986,3.98559066666667,11.8629543333333
Gene_group_02,FBgn0035317,Oseg2,0.02979,1754,0.29544383333333346,0.367303666666667,0.223584
Gene_group_02,FBgn0015372,RabX1,0.02983,261,5.871448666666669,4.97201266666667,6.77088466666667
Gene_group_02,FBgn0028382,cyp33,0.02994,300,6.8492239999999995,4.11583033333333,9.58261766666667
Gene_group_02,FBgn0259209,Mlp60A,0.02995,486,128.46856516666665,167.987226,88.9499043333333
Gene_group_02,FBgn0031981,Megf8,0.02998,2892,4.9766375,4.536518,5.416757
Gene_group_02,FBgn0004427,LysD,0.02998,140,60.59890616666665,26.2955663333333,94.902246
Gene_group_02,FBgn0000524,dx,0.03,738,5.79167316666665,1.485518,10.0978283333333
Gene_group_02,FBgn0039969,Fis1,0.03,154,39.850932166666695,35.7200006666667,43.9818636666667
Gene_group_02,FBgn0034092,CG7798,0.03,148,NA,NA,NA
Gene_group_02,FBgn0029713,CG11436,0.03001,465,3.558490333333335,1.660114,5.45686666666667
Gene_group_02,FBgn0003339,Scr,0.03001,417,0.8322071666666685,1.24353166666667,0.420882666666667
Gene_group_02,FBgn0015558,tty,0.03002,970,1.919278166666665,2.56516333333333,1.273393
Gene_group_02,FBgn0037981,Spt3,0.03005,384,1.813774833333335,1.148203,2.47934666666667
Gene_group_02,FBgn0002564,Lsp1gamma,0.03005,772,0.8827313333333335,0.693589666666667,1.071873
Gene_group_02,FBgn0035644,DNApol-epsilon58,0.03005,525,4.170592333333335,1.08215066666667,7.259034
Gene_group_02,FBgn0014427,CG11899,0.03006,364,29.8508983333333,19.8881473333333,39.8136493333333
Gene_group_02,FBgn0000463,Dl,0.03007,833,8.399687000000014,1.32437233333333,15.4750016666667
Gene_group_02,FBgn0250908,beat-VII,0.03008,517,1.5577583333333314,2.27488033333333,0.840636333333333
Gene_group_02,FBgn0036627,Gagr,0.03008,352,1.5889094999999984,2.38731933333333,0.790499666666667
Gene_group_02,FBgn0014906,Hydr2,0.03008,398,17.7533726666667,17.2575686666667,18.2491766666667
Gene_group_02,FBgn0035529,Fdx2,0.03012,152,21.1167446666667,16.6360336666667,25.5974556666667
Gene_group_02,FBgn0000709,fliI,0.03012,1256,5.63623366666667,2.80030066666667,8.47216666666667
Gene_group_02,FBgn0263251,vnc,0.03013,196,25.67197616666665,13.5708893333333,37.773063
Gene_group_02,FBgn0011278,lbe,0.03014,479,0.491844,0.808960666666667,0.174727333333333
Gene_group_02,FBgn0031745,rau,0.03018,430,1.726722333333335,1.193022,2.26042266666667
Gene_group_02,FBgn0030230,Rph,0.0302,638,0.49517066666666654,0.822165,0.168176333333333
Gene_group_02,FBgn0263236,SP1029,0.0302,932,4.69771833333333,2.28842033333333,7.10701633333333
Gene_group_02,FBgn0015808,ScpX,0.03023,544,20.2288426666667,23.1906266666667,17.2670586666667
Gene_group_02,FBgn0266538,CG45099,0.03027,34,7.827176833333335,5.49807566666667,10.156278
Gene_group_02,FBgn0029648,CG3603,0.0303,249,10.883626500000016,14.4358766666667,7.33137633333333
Gene_group_02,FBgn0052557,Mco4,0.03031,645,1.793554333333335,2.035283,1.55182566666667
Gene_group_02,FBgn0035475,CG10866,0.03036,224,6.24393733333333,5.31229233333333,7.17558233333333
Gene_group_02,FBgn0267828,Fatp1,0.03036,746,28.487344999999998,39.7715353333333,17.2031546666667
Gene_group_02,FBgn0043783,CG32444,0.03041,370,66.66216516666685,112.652544666667,20.6717856666667
Gene_group_02,FBgn0261609,eIF2alpha,0.03041,341,37.3435185,24.735987,49.95105
Gene_group_02,FBgn0039055,Rassf,0.03045,806,8.439835666666685,4.13878466666667,12.7408866666667
Gene_group_02,FBgn0031681,Pgant5,0.03046,630,11.3939655,6.953811,15.83412
Gene_group_02,FBgn0262685,CG43155,0.03047,411,0.2085408333333335,0.360243666666667,0.056838
Gene_group_02,FBgn0005278,Sam-S,0.03049,408,73.05375049999999,46.80231,99.305191
Gene_group_02,FBgn0038901,Burs,0.03053,173,0.128085333333333,0.104255333333333,0.151915333333333
Gene_group_02,FBgn0051126,CG31126,0.03053,150,10.046810000000015,9.57461833333333,10.5190016666667
Gene_group_02,FBgn0024986,CG3719,0.03054,160,18.88376516666665,20.409762,17.3577683333333
Gene_group_02,FBgn0033209,CG12107,0.03056,135,32.45333916666665,18.8115893333333,46.095089
Gene_group_02,FBgn0039402,Vps2,0.03057,256,10.50455083333335,9.793264,11.2158376666667
Gene_group_02,FBgn0025815,Mcm6,0.0306,817,8.506637833333315,1.10615833333333,15.9071173333333
Gene_group_02,FBgn0036599,CG13044,0.0306,155,0.6551388333333316,1.16186133333333,0.148416333333333
Gene_group_02,FBgn0036984,CG13248,0.03061,669,1.69718216666667,2.38903066666667,1.00533366666667
Gene_group_02,FBgn0020299,stumps,0.03061,1220,3.0175355,4.58876833333333,1.44630266666667
Gene_group_02,FBgn0031977,baf,0.03063,90,42.844543,21.6872373333333,64.0018486666667
Gene_group_02,FBgn0001086,fzy,0.03065,526,12.428666666666684,2.45576966666667,22.4015636666667
Gene_group_02,FBgn0085243,CG34214,0.03066,148,0.5535589999999999,0.327600666666667,0.779517333333333
Gene_group_02,FBgn0086445,l(2)37Cd,0.03069,480,2.674956666666665,1.176265,4.17364833333333
Gene_group_02,FBgn0037602,SLIRP2,0.0307,91,9.261386000000014,11.0154916666667,7.50728033333333
Gene_group_02,FBgn0010213,Sod2,0.0307,217,59.112832499999996,66.847065,51.3786
Gene_group_02,FBgn0033191,CG1598,0.0307,336,13.17549166666665,12.4187113333333,13.932272
Gene_group_02,FBgn0027558,Pgant3,0.03074,667,3.898886,2.48940866666667,5.30836333333333
Gene_group_02,FBgn0031673,CG31650,0.03076,342,7.5164670000000005,7.059847,7.973087
Gene_group_02,FBgn0038237,Pde6,0.03076,1124,3.733009833333335,5.249254,2.21676566666667
Gene_group_02,FBgn0000303,ChAT,0.03081,721,2.6870485,4.16626866666667,1.20782833333333
Gene_group_02,FBgn0034362,CG5323,0.03082,146,9.028523999999985,5.30773866666667,12.7493093333333
Gene_group_02,FBgn0034964,IntS1,0.03083,2053,7.002565499999999,4.81334733333333,9.19178366666667
Gene_group_02,FBgn0004513,Mdr65,0.03083,1302,2.37384033333333,3.44882133333333,1.29885933333333
Gene_group_02,FBgn0004573,5-HT7,0.03084,564,0.615869833333333,0.876551333333333,0.355188333333333
Gene_group_02,FBgn0035511,Cpr64Ab,0.03086,120,0.330612,0.466925333333333,0.194298666666667
Gene_group_02,FBgn0029118,ScsbetaG,0.03088,416,10.68650066666665,10.0509373333333,11.322064
Gene_group_02,FBgn0037798,CG12817,0.03092,171,1.430192666666665,2.46600333333333,0.394382
Gene_group_02,FBgn0001083,fw,0.03092,1174,0.4820891666666665,0.721367333333333,0.242811
Gene_group_02,FBgn0035420,hob,0.03095,2300,7.41797866666667,5.51773466666667,9.31822266666667
Gene_group_02,FBgn0036262,CG6910,0.03098,292,131.47819900000013,208.498443666667,54.4579543333333
Gene_group_02,FBgn0038815,CG5466,0.03099,594,2.2033715,1.550517,2.856226
Gene_group_02,FBgn0011573,Cdc37,0.03101,389,14.6477346666667,11.2001976666667,18.0952716666667
Gene_group_02,FBgn0050342,Prp38,0.03102,330,4.49650666666667,3.41612266666667,5.57689066666667
Gene_group_02,FBgn0270924,zf30C,0.03103,777,9.148910500000014,4.42364233333333,13.8741786666667
Gene_group_02,FBgn0002573,sens,0.03103,541,0.18488633333333349,0.234643,0.135129666666667
Gene_group_02,FBgn0000346,comt,0.03104,745,9.705494833333335,12.952076,6.45891366666667
Gene_group_02,FBgn0033789,CG13324,0.03106,112,26.95357533333335,19.0153246666667,34.891826
Gene_group_02,FBgn0030990,CG7556,0.03107,522,9.594399,7.70689,11.481908
Gene_group_02,FBgn0020391,Nrk,0.03109,724,1.038586,1.514806,0.562366
Gene_group_02,FBgn0031997,PGAP5,0.0311,370,6.135962833333335,5.516075,6.75585066666667
Gene_group_02,FBgn0036663,CG9674,0.03112,2115,43.3142836666667,54.1027616666667,32.5258056666667
Gene_group_02,FBgn0040660,CG13551,0.03114,107,53.69723966666665,44.7024473333333,62.692032
Gene_group_02,FBgn0050158,CG30158,0.03115,280,0.8275878333333335,1.160964,0.494211666666667
Gene_group_02,FBgn0035205,Ctr9,0.03115,1150,13.442959333333334,9.24897866666667,17.63694
Gene_group_02,FBgn0037130,Syn1,0.03116,627,1.241011333333335,1.60363466666667,0.878388
Gene_group_02,FBgn0029114,Tollo,0.03116,1346,3.010238166666665,1.78327133333333,4.237205
Gene_group_03,FBgn0267488,Mcr,0.03117,1760,14.677339166666648,8.939648,20.4150303333333
Gene_group_03,FBgn0250848,26-29-p,0.03121,549,127.317339,42.50568,212.128998
Gene_group_03,FBgn0002778,mnd,0.03121,499,12.133041166666665,5.25204933333333,19.014033
Gene_group_03,FBgn0038029,GstD11,0.03123,243,0.7142879999999985,1.01230133333333,0.416274666666667
Gene_group_03,FBgn0024294,Spn43Aa,0.03123,390,0.7501450000000001,0.516294,0.983996
Gene_group_03,FBgn0264324,spg,0.03123,2187,5.53858133333333,4.64571533333333,6.43144733333333
Gene_group_03,FBgn0030484,GstT4,0.03125,237,59.855880833333345,87.642072,32.0696896666667
Gene_group_03,FBgn0002023,Lim3,0.03127,555,0.6530743333333335,0.955211666666667,0.350937
Gene_group_03,FBgn0261592,RpS6,0.0313,248,356.0598195,235.410664666667,476.708974333333
Gene_group_03,FBgn0039627,CG11837,0.03132,306,7.587508500000014,2.01471633333333,13.1603006666667
Gene_group_03,FBgn0028381,Decay,0.03133,308,10.54758433333335,10.489036,10.6061326666667
Gene_group_03,FBgn0038196,CG9922,0.03134,124,22.2046051666667,17.2764586666667,27.1327516666667
Gene_group_03,FBgn0041100,park,0.03135,482,3.19642033333333,3.54867833333333,2.84416233333333
Gene_group_03,FBgn0012037,Ance,0.03135,615,30.252262,35.198195,25.306329
Gene_group_03,FBgn0005355,Su(fu),0.03137,468,6.786408166666664,4.236541,9.33627533333333
Gene_group_03,FBgn0034530,Rcd6,0.03137,513,0.718602833333333,0.971433333333333,0.465772333333333
Gene_group_03,FBgn0010591,Sply,0.03137,545,15.7104831666667,12.1668426666667,19.2541236666667
Gene_group_03,FBgn0033929,Tfb1,0.03138,585,8.736681166666664,5.53919133333333,11.934171
Gene_group_03,FBgn0036622,Agpat4,0.03141,380,15.954966333333335,8.72139966666667,23.188533
Gene_group_03,FBgn0027564,CG3149,0.03143,556,4.8022705,5.27120066666667,4.33334033333333
Gene_group_03,FBgn0039111,PTPMT1,0.03144,200,9.137449999999985,7.88589666666667,10.3890033333333
Gene_group_03,FBgn0036415,CG7768,0.03144,164,35.29706950000001,68.8247146666667,1.76942433333333
Gene_group_03,FBgn0034275,CG5002,0.03148,595,6.3444965,8.80455066666667,3.88444233333333
Gene_group_03,FBgn0053002,mRpL27,0.03148,138,20.636484,16.4326156666667,24.8403523333333
Gene_group_03,FBgn0037955,Kyat,0.0315,450,23.4977211666667,23.5772936666667,23.4181486666667
Gene_group_03,FBgn0020018,Ppox,0.0315,475,7.841436,8.52285266666667,7.16001933333333
Gene_group_03,FBgn0033252,CG12769,0.03152,713,2.0180455,2.221841,1.81425
Gene_group_03,FBgn0028969,deltaCOP,0.03153,532,15.35460583333335,14.8062376666667,15.902974
Gene_group_03,FBgn0032393,Nfs1,0.03153,462,14.0093096666667,16.1865886666667,11.8320306666667
Gene_group_03,FBgn0014006,Ask1,0.03159,1363,8.770615500000016,6.20851233333333,11.3327186666667
Gene_group_03,FBgn0029123,SoxN,0.0316,761,1.335395,2.024909,0.645881
Gene_group_03,FBgn0261549,rdgA,0.0316,1462,1.64442333333333,1.91310533333333,1.37574133333333
Gene_group_03,FBgn0039272,CG11836,0.03161,281,3.4750924999999997,1.016748,5.933437
Gene_group_03,FBgn0041247,Gr28a,0.03162,450,0.0583563333333333,0.0535563333333333,0.0631563333333333
Gene_group_03,FBgn0035911,CG6638,0.03162,420,11.184306333333314,7.04219333333333,15.3264193333333
Gene_group_03,FBgn0037736,side-VII,0.03163,939,1.7395791666666685,2.55865466666667,0.920503666666667
Gene_group_03,FBgn0052823,Sdic3,0.03163,533,0.8667728333333314,1.40338833333333,0.330157333333333
Gene_group_03,FBgn0052485,CG32485,0.03163,222,13.023911666666649,13.994886,12.0529373333333
Gene_group_03,FBgn0025335,Cpes,0.03164,392,13.201922333333336,7.98030266666667,18.423542
Gene_group_03,FBgn0262728,Pal2,0.03165,406,8.3941325,12.497161,4.291104
Gene_group_03,FBgn0053958,CG33958,0.03168,710,0.1414693333333335,0.206891666666667,0.076047
Gene_group_03,FBgn0051866,Ada1-2,0.03169,308,2.764950333333335,1.87454766666667,3.655353
Gene_group_03,FBgn0039113,udt,0.03173,619,12.515321999999983,7.06040566666667,17.9702383333333
Gene_group_03,FBgn0037731,CG18542,0.03174,249,4.619463666666665,3.86603533333333,5.372892
Gene_group_03,FBgn0052939,CG32939,0.03174,249,4.59545183333333,3.79662333333333,5.39428033333333
Gene_group_03,FBgn0038693,unc79,0.03176,3028,3.25937366666667,5.24330266666667,1.27544466666667
Gene_group_03,FBgn0036519,CG7650,0.03179,276,7.602022333333335,3.65283566666667,11.551209
Gene_group_03,FBgn0040206,krz,0.0318,470,20.630277500000002,14.599745,26.66081
Gene_group_03,FBgn0028523,CG5888,0.03181,455,2.9815626666666653,2.99717,2.96595533333333
Gene_group_03,FBgn0036179,CG7368,0.03181,530,0.4245948333333335,0.611005666666667,0.238184
Gene_group_03,FBgn0040318,HGTX,0.03182,513,0.3029885,0.378264,0.227713
Gene_group_03,FBgn0037807,CG6293,0.03183,573,16.840133833333315,8.51451533333333,25.1657523333333
Gene_group_03,FBgn0035010,CG13579,0.03184,716,0.2660386666666665,0.395999,0.136078333333333
Gene_group_03,FBgn0267385,PyK,0.03186,533,156.1604563333335,187.109715666667,125.211197
Gene_group_03,FBgn0283427,FASN1,0.03186,2540,132.173594166667,163.064671666667,101.282516666667
Gene_group_03,FBgn0037220,CG14641,0.03187,418,12.518195833333335,9.12457166666667,15.91182
Gene_group_03,FBgn0010246,Myo61F,0.03189,1052,23.26232583333335,21.924947,24.5997046666667
Gene_group_03,FBgn0030687,RpIIIC160,0.03191,1383,3.399541,1.33942533333333,5.45965666666667
Gene_group_03,FBgn0040532,CG8369,0.03195,94,85.49150516666666,126.652987,44.3300233333333
Gene_group_03,FBgn0003720,tll,0.03195,452,NA,NA,NA
Gene_group_03,FBgn0261963,mid,0.03197,580,1.0384886666666666,0.806951333333333,1.270026
Gene_group_03,FBgn0266137,Dop1R2,0.03199,807,0.469428166666667,0.776263666666667,0.162592666666667
Gene_group_03,FBgn0040349,CG3699,0.032,251,41.69014533333335,72.3515726666667,11.028718
Gene_group_03,FBgn0264691,Lst8,0.03203,313,8.13284983333335,3.357317,12.9083826666667
Gene_group_03,FBgn0033716,Den1,0.03205,249,11.812515,12.4186226666667,11.2064073333333
Gene_group_03,FBgn0016081,fry,0.03205,3544,11.826556,13.4680663333333,10.1850456666667
Gene_group_03,FBgn0033210,U2A,0.03206,265,7.094168000000015,2.02179833333333,12.1665376666667
Gene_group_03,FBgn0030304,Cyp4g15,0.03209,574,6.244388666666669,9.64765266666667,2.84112466666667
Gene_group_03,FBgn0015321,Ubc4,0.03209,199,38.611133,26.5423316666667,50.6799343333333
Gene_group_03,FBgn0023508,Ocrl,0.0321,850,5.527070500000001,3.96593366666667,7.08820733333333
Gene_group_03,FBgn0283432,SdicA,0.0321,533,0.558033833333333,0.939593333333333,0.176474333333333
Gene_group_03,FBgn0032125,Cpr30B,0.03211,153,0.0875141666666665,0.107538333333333,0.06749
Gene_group_03,FBgn0039698,CG7789,0.03212,306,8.622465666666685,5.82805566666667,11.4168756666667
Gene_group_03,FBgn0039530,Tusp,0.03213,1433,1.0841704999999986,1.27790433333333,0.890436666666667
Gene_group_03,FBgn0030158,CG9686,0.03217,162,17.741755499999986,28.1284153333333,7.35509566666667
Gene_group_03,FBgn0004797,mdy,0.03219,565,9.757263833333335,8.75904066666667,10.755487
Gene_group_03,FBgn0040890,ksh,0.03219,72,17.09756483333335,10.461027,23.7341026666667
Gene_group_03,FBgn0050463,Pgant9,0.0322,650,10.163222,9.661219,10.665225
Gene_group_03,FBgn0034186,CG8950,0.03221,868,2.9038664999999986,0.935295666666667,4.87243733333333
Gene_group_03,FBgn0016131,Cdk4,0.03223,317,6.042954666666665,1.55834633333333,10.527563
Gene_group_03,FBgn0024806,DIP2,0.03225,1773,8.75983933333335,6.840373,10.6793056666667
